# Trials rnd
200;12:39:26;12:39:30
3;12:39:50;12:40:15
30;12:40:35;12:40:41
50;12:41:01;12:41:05
100;12:41:25;12:41:29
10;12:41:49;12:41:59
10;12:42:19;12:42:29
30;12:42:49;12:42:55
200;12:43:15;12:43:18
3;12:43:38;12:44:04
100;12:44:24;12:44:28
50;12:44:48;12:44:52
30;12:45:12;12:45:18
3;12:45:38;12:46:04
10;12:46:24;12:46:33
50;12:46:53;12:46:58
100;12:47:18;12:47:22
200;12:47:42;12:47:45
100;12:48:05;12:48:09
200;12:48:29;12:48:33
10;12:48:53;12:49:03
3;12:49:23;12:49:49
50;12:50:09;12:50:13
30;12:50:33;12:50:39
50;12:50:59;12:51:03
200;12:51:23;12:51:27
100;12:51:47;12:51:51
30;12:52:11;12:52:16
3;12:52:36;12:53:02
10;12:53:22;12:53:32
