# Trials rnd
10;12:30:10;12:30:20
50;12:30:40;12:30:45
100;12:31:05;12:31:09
30;12:31:29;12:31:34
200;12:31:54;12:31:58
3;12:32:18;12:32:43
200;12:33:03;12:33:07
100;12:33:27;12:33:31
10;12:33:51;12:34:01
50;12:34:21;12:34:25
30;12:34:45;12:34:51
3;12:35:11;12:35:36
200;12:35:56;12:36:00
50;12:36:20;12:36:24
30;12:36:44;12:36:50
10;12:37:10;12:37:20
100;12:37:40;12:37:44
3;12:38:04;12:38:29
30;12:38:49;12:38:55
10;12:39:15;12:39:25
50;12:39:45;12:39:49
200;12:40:09;12:40:13
3;12:40:33;12:40:59
100;12:41:19;12:41:22
100;12:41:43;12:41:46
3;12:42:06;12:42:32
30;12:42:52;12:42:58
50;12:43:18;12:43:22
200;12:43:42;12:43:46
10;12:44:06;12:44:16
