# Trials rnd;
10;10:03:58
200;10:04:22
100;10:04:46
50;10:05:10
30;10:05:36
3;10:06:22
200;10:06:45
10;10:07:15
30;10:07:41
3;10:08:26
100;10:08:50
50;10:09:15
200;10:09:38
100;10:10:02
10;10:10:32
30;10:10:58
50;10:11:22
3;10:12:08
3;10:12:54
100;10:13:18
30;10:13:43
50;10:14:08
200;10:14:31
10;10:15:01
200;10:15:25
100;10:15:49
30;10:16:14
50;10:16:39
3;10:17:24
10;10:17:54
